outbreak_category_id,sufferer,dead,district_id,created_at
1,1,0,3175050,2017-9-1
1,5,0,3175050,2017-10-1
1,2,0,3175050,2017-11-1
1,2,0,3175050,2017-12-1
1,15,0,3175040,2017-1-1
1,7,0,3175040,2017-2-1
1,18,0,3175040,2017-3-1
1,7,0,3175040,2017-4-1
1,12,0,3175040,2017-5-1
1,6,0,3175040,2017-6-1
1,3,0,3175040,2017-7-1
1,3,0,3175040,2017-8-1
1,0,0,3175040,2017-9-1
1,10,0,3175040,2017-10-1
1,5,0,3175040,2017-11-1
1,2,0,3175040,2017-12-1
1,6,0,3175020,2017-1-1
1,0,0,3175020,2017-2-1
1,6,0,3175020,2017-3-1
1,2,0,3175020,2017-4-1
1,1,0,3175020,2017-5-1
1,3,0,3175020,2017-6-1
1,2,0,3175020,2017-7-1
1,0,0,3175020,2017-8-1
1,3,0,3175020,2017-9-1
1,1,0,3175020,2017-10-1
1,1,0,3175020,2017-11-1
1,2,0,3175020,2017-12-1
1,9,0,3175010,2017-1-1
1,13,0,3175010,2017-2-1
1,2,0,3175010,2017-3-1
1,3,0,3175010,2017-4-1
1,4,0,3175010,2017-5-1
1,0,0,3175010,2017-6-1
1,2,0,3175010,2017-7-1
1,0,0,3175010,2017-8-1
1,1,0,3175010,2017-9-1
1,2,0,3175010,2017-10-1
1,2,0,3175010,2017-11-1
1,4,0,3175010,2017-12-1
1,15,0,3175030,2017-1-1
1,4,0,3175030,2017-2-1
1,10,0,3175030,2017-3-1
1,6,0,3175030,2017-4-1
1,12,0,3175030,2017-5-1
1,6,0,3175030,2017-6-1
1,6,0,3175030,2017-7-1
1,7,0,3175030,2017-8-1
1,2,0,3175030,2017-9-1
1,15,0,3175030,2017-10-1
1,7,0,3175030,2017-11-1
1,12,0,3175030,2017-12-1
1,54,0,3174070,2017-1-1
1,24,0,3174070,2017-2-1
1,33,0,3174070,2017-3-1
1,31,0,3174070,2017-4-1
1,31,0,3174070,2017-5-1
1,19,0,3174070,2017-6-1
1,17,0,3174070,2017-7-1
1,10,0,3174070,2017-8-1
1,10,0,3174070,2017-9-1
1,28,0,3174070,2017-10-1
1,12,0,3174070,2017-11-1
1,14,0,3174070,2017-12-1
1,15,0,3174040,2017-1-1
1,5,0,3174040,2017-2-1
1,16,0,3174040,2017-3-1
1,4,0,3174040,2017-4-1
1,10,0,3174040,2017-5-1
1,4,0,3174040,2017-6-1
1,4,0,3174040,2017-7-1
1,5,0,3174040,2017-8-1
1,1,0,3174040,2017-9-1
1,0,0,3174040,2017-10-1
1,2,0,3174040,2017-11-1
1,4,0,3174040,2017-12-1
1,61,0,3174080,2017-1-1
1,19,0,3174080,2017-2-1
1,19,0,3174080,2017-3-1
1,14,0,3174080,2017-4-1
1,12,0,3174080,2017-5-1
1,7,0,3174080,2017-6-1
1,9,0,3174080,2017-7-1
1,8,0,3174080,2017-8-1
